split,clip_name,relative_clip_path,video_name,segment_index,clip_index_in_segment,start_time_sec,end_time_sec,duration_sec,state,source_segment_start_sec,source_segment_end_sec,status
train,v47_s0021_c001_idle_setup_000163887_000165387.mp4,train/idle_setup/v47_s0021_c001_idle_setup_000163887_000165387.mp4,v47.mp4,21,1,163.887,165.387,1.500,IDLE_SETUP,163.887,169.891,GENERATED
train,v47_s0021_c002_idle_setup_000164887_000166387.mp4,train/idle_setup/v47_s0021_c002_idle_setup_000164887_000166387.mp4,v47.mp4,21,2,164.887,166.387,1.500,IDLE_SETUP,163.887,169.891,GENERATED
train,v47_s0021_c003_idle_setup_000165887_000167387.mp4,train/idle_setup/v47_s0021_c003_idle_setup_000165887_000167387.mp4,v47.mp4,21,3,165.887,167.387,1.500,IDLE_SETUP,163.887,169.891,GENERATED
train,v47_s0021_c004_idle_setup_000166887_000168387.mp4,train/idle_setup/v47_s0021_c004_idle_setup_000166887_000168387.mp4,v47.mp4,21,4,166.887,168.387,1.500,IDLE_SETUP,163.887,169.891,GENERATED
train,v47_s0021_c005_idle_setup_000167887_000169387.mp4,train/idle_setup/v47_s0021_c005_idle_setup_000167887_000169387.mp4,v47.mp4,21,5,167.887,169.387,1.500,IDLE_SETUP,163.887,169.891,GENERATED
train,v47_s0022_c001_sewing_000169891_000171391.mp4,train/sewing/v47_s0022_c001_sewing_000169891_000171391.mp4,v47.mp4,22,1,169.891,171.391,1.500,SEWING,169.891,178.030,GENERATED
train,v47_s0022_c002_sewing_000172391_000173891.mp4,train/sewing/v47_s0022_c002_sewing_000172391_000173891.mp4,v47.mp4,22,2,172.391,173.891,1.500,SEWING,169.891,178.030,GENERATED
train,v47_s0022_c003_sewing_000174891_000176391.mp4,train/sewing/v47_s0022_c003_sewing_000174891_000176391.mp4,v47.mp4,22,3,174.891,176.391,1.500,SEWING,169.891,178.030,GENERATED
train,v48_s0001_c001_idle_setup_000005871_000007371.mp4,train/idle_setup/v48_s0001_c001_idle_setup_000005871_000007371.mp4,v48.mp4,1,1,5.871,7.371,1.500,IDLE_SETUP,5.871,11.909,GENERATED
train,v48_s0001_c002_idle_setup_000006871_000008371.mp4,train/idle_setup/v48_s0001_c002_idle_setup_000006871_000008371.mp4,v48.mp4,1,2,6.871,8.371,1.500,IDLE_SETUP,5.871,11.909,GENERATED
train,v48_s0001_c003_idle_setup_000007871_000009371.mp4,train/idle_setup/v48_s0001_c003_idle_setup_000007871_000009371.mp4,v48.mp4,1,3,7.871,9.371,1.500,IDLE_SETUP,5.871,11.909,GENERATED
train,v48_s0001_c004_idle_setup_000008871_000010371.mp4,train/idle_setup/v48_s0001_c004_idle_setup_000008871_000010371.mp4,v48.mp4,1,4,8.871,10.371,1.500,IDLE_SETUP,5.871,11.909,GENERATED
train,v48_s0001_c005_idle_setup_000009871_000011371.mp4,train/idle_setup/v48_s0001_c005_idle_setup_000009871_000011371.mp4,v48.mp4,1,5,9.871,11.371,1.500,IDLE_SETUP,5.871,11.909,GENERATED
train,v48_s0002_c001_sewing_000011909_000013409.mp4,train/sewing/v48_s0002_c001_sewing_000011909_000013409.mp4,v48.mp4,2,1,11.909,13.409,1.500,SEWING,11.909,22.750,GENERATED
train,v48_s0002_c002_sewing_000014409_000015909.mp4,train/sewing/v48_s0002_c002_sewing_000014409_000015909.mp4,v48.mp4,2,2,14.409,15.909,1.500,SEWING,11.909,22.750,GENERATED
train,v48_s0002_c003_sewing_000016909_000018409.mp4,train/sewing/v48_s0002_c003_sewing_000016909_000018409.mp4,v48.mp4,2,3,16.909,18.409,1.500,SEWING,11.909,22.750,GENERATED
train,v48_s0002_c004_sewing_000019409_000020909.mp4,train/sewing/v48_s0002_c004_sewing_000019409_000020909.mp4,v48.mp4,2,4,19.409,20.909,1.500,SEWING,11.909,22.750,GENERATED
train,v48_s0003_c001_idle_setup_000022750_000024250.mp4,train/idle_setup/v48_s0003_c001_idle_setup_000022750_000024250.mp4,v48.mp4,3,1,22.750,24.250,1.500,IDLE_SETUP,22.750,28.020,GENERATED
train,v48_s0003_c002_idle_setup_000023750_000025250.mp4,train/idle_setup/v48_s0003_c002_idle_setup_000023750_000025250.mp4,v48.mp4,3,2,23.750,25.250,1.500,IDLE_SETUP,22.750,28.020,GENERATED
train,v48_s0003_c003_idle_setup_000024750_000026250.mp4,train/idle_setup/v48_s0003_c003_idle_setup_000024750_000026250.mp4,v48.mp4,3,3,24.750,26.250,1.500,IDLE_SETUP,22.750,28.020,GENERATED
train,v48_s0003_c004_idle_setup_000025750_000027250.mp4,train/idle_setup/v48_s0003_c004_idle_setup_000025750_000027250.mp4,v48.mp4,3,4,25.750,27.250,1.500,IDLE_SETUP,22.750,28.020,GENERATED
train,v48_s0004_c001_sewing_000028020_000029520.mp4,train/sewing/v48_s0004_c001_sewing_000028020_000029520.mp4,v48.mp4,4,1,28.020,29.520,1.500,SEWING,28.020,38.762,GENERATED
train,v48_s0004_c002_sewing_000030520_000032020.mp4,train/sewing/v48_s0004_c002_sewing_000030520_000032020.mp4,v48.mp4,4,2,30.520,32.020,1.500,SEWING,28.020,38.762,GENERATED
train,v48_s0004_c003_sewing_000033020_000034520.mp4,train/sewing/v48_s0004_c003_sewing_000033020_000034520.mp4,v48.mp4,4,3,33.020,34.520,1.500,SEWING,28.020,38.762,GENERATED
train,v48_s0004_c004_sewing_000035520_000037020.mp4,train/sewing/v48_s0004_c004_sewing_000035520_000037020.mp4,v48.mp4,4,4,35.520,37.020,1.500,SEWING,28.020,38.762,GENERATED
train,v48_s0005_c001_idle_setup_000038762_000040262.mp4,train/idle_setup/v48_s0005_c001_idle_setup_000038762_000040262.mp4,v48.mp4,5,1,38.762,40.262,1.500,IDLE_SETUP,38.762,44.566,GENERATED
train,v48_s0005_c002_idle_setup_000039762_000041262.mp4,train/idle_setup/v48_s0005_c002_idle_setup_000039762_000041262.mp4,v48.mp4,5,2,39.762,41.262,1.500,IDLE_SETUP,38.762,44.566,GENERATED
train,v48_s0005_c003_idle_setup_000040762_000042262.mp4,train/idle_setup/v48_s0005_c003_idle_setup_000040762_000042262.mp4,v48.mp4,5,3,40.762,42.262,1.500,IDLE_SETUP,38.762,44.566,GENERATED
train,v48_s0005_c004_idle_setup_000041762_000043262.mp4,train/idle_setup/v48_s0005_c004_idle_setup_000041762_000043262.mp4,v48.mp4,5,4,41.762,43.262,1.500,IDLE_SETUP,38.762,44.566,GENERATED
train,v48_s0005_c005_idle_setup_000042762_000044262.mp4,train/idle_setup/v48_s0005_c005_idle_setup_000042762_000044262.mp4,v48.mp4,5,5,42.762,44.262,1.500,IDLE_SETUP,38.762,44.566,GENERATED
train,v48_s0006_c001_sewing_000044566_000046066.mp4,train/sewing/v48_s0006_c001_sewing_000044566_000046066.mp4,v48.mp4,6,1,44.566,46.066,1.500,SEWING,44.566,53.839,GENERATED
train,v48_s0006_c002_sewing_000047066_000048566.mp4,train/sewing/v48_s0006_c002_sewing_000047066_000048566.mp4,v48.mp4,6,2,47.066,48.566,1.500,SEWING,44.566,53.839,GENERATED
train,v48_s0006_c003_sewing_000049566_000051066.mp4,train/sewing/v48_s0006_c003_sewing_000049566_000051066.mp4,v48.mp4,6,3,49.566,51.066,1.500,SEWING,44.566,53.839,GENERATED
train,v48_s0006_c004_sewing_000052066_000053566.mp4,train/sewing/v48_s0006_c004_sewing_000052066_000053566.mp4,v48.mp4,6,4,52.066,53.566,1.500,SEWING,44.566,53.839,GENERATED
train,v48_s0007_c001_idle_setup_000053839_000055339.mp4,train/idle_setup/v48_s0007_c001_idle_setup_000053839_000055339.mp4,v48.mp4,7,1,53.839,55.339,1.500,IDLE_SETUP,53.839,59.276,GENERATED
train,v48_s0007_c002_idle_setup_000054839_000056339.mp4,train/idle_setup/v48_s0007_c002_idle_setup_000054839_000056339.mp4,v48.mp4,7,2,54.839,56.339,1.500,IDLE_SETUP,53.839,59.276,GENERATED
train,v48_s0007_c003_idle_setup_000055839_000057339.mp4,train/idle_setup/v48_s0007_c003_idle_setup_000055839_000057339.mp4,v48.mp4,7,3,55.839,57.339,1.500,IDLE_SETUP,53.839,59.276,GENERATED
train,v48_s0007_c004_idle_setup_000056839_000058339.mp4,train/idle_setup/v48_s0007_c004_idle_setup_000056839_000058339.mp4,v48.mp4,7,4,56.839,58.339,1.500,IDLE_SETUP,53.839,59.276,GENERATED
train,v48_s0008_c001_sewing_000059276_000060776.mp4,train/sewing/v48_s0008_c001_sewing_000059276_000060776.mp4,v48.mp4,8,1,59.276,60.776,1.500,SEWING,59.276,69.250,GENERATED
train,v48_s0008_c002_sewing_000061776_000063276.mp4,train/sewing/v48_s0008_c002_sewing_000061776_000063276.mp4,v48.mp4,8,2,61.776,63.276,1.500,SEWING,59.276,69.250,GENERATED
train,v48_s0008_c003_sewing_000064276_000065776.mp4,train/sewing/v48_s0008_c003_sewing_000064276_000065776.mp4,v48.mp4,8,3,64.276,65.776,1.500,SEWING,59.276,69.250,GENERATED
train,v48_s0008_c004_sewing_000066776_000068276.mp4,train/sewing/v48_s0008_c004_sewing_000066776_000068276.mp4,v48.mp4,8,4,66.776,68.276,1.500,SEWING,59.276,69.250,GENERATED
train,v48_s0009_c001_idle_setup_000069250_000070750.mp4,train/idle_setup/v48_s0009_c001_idle_setup_000069250_000070750.mp4,v48.mp4,9,1,69.250,70.750,1.500,IDLE_SETUP,69.250,74.287,GENERATED
train,v48_s0009_c002_idle_setup_000070250_000071750.mp4,train/idle_setup/v48_s0009_c002_idle_setup_000070250_000071750.mp4,v48.mp4,9,2,70.250,71.750,1.500,IDLE_SETUP,69.250,74.287,GENERATED
train,v48_s0009_c003_idle_setup_000071250_000072750.mp4,train/idle_setup/v48_s0009_c003_idle_setup_000071250_000072750.mp4,v48.mp4,9,3,71.250,72.750,1.500,IDLE_SETUP,69.250,74.287,GENERATED
train,v48_s0009_c004_idle_setup_000072250_000073750.mp4,train/idle_setup/v48_s0009_c004_idle_setup_000072250_000073750.mp4,v48.mp4,9,4,72.250,73.750,1.500,IDLE_SETUP,69.250,74.287,GENERATED
train,v48_s0010_c001_sewing_000074287_000075787.mp4,train/sewing/v48_s0010_c001_sewing_000074287_000075787.mp4,v48.mp4,10,1,74.287,75.787,1.500,SEWING,74.287,84.828,GENERATED
train,v48_s0010_c002_sewing_000076787_000078287.mp4,train/sewing/v48_s0010_c002_sewing_000076787_000078287.mp4,v48.mp4,10,2,76.787,78.287,1.500,SEWING,74.287,84.828,GENERATED
train,v48_s0010_c003_sewing_000079287_000080787.mp4,train/sewing/v48_s0010_c003_sewing_000079287_000080787.mp4,v48.mp4,10,3,79.287,80.787,1.500,SEWING,74.287,84.828,GENERATED
train,v48_s0010_c004_sewing_000081787_000083287.mp4,train/sewing/v48_s0010_c004_sewing_000081787_000083287.mp4,v48.mp4,10,4,81.787,83.287,1.500,SEWING,74.287,84.828,GENERATED
train,v48_s0011_c001_idle_setup_000084828_000086328.mp4,train/idle_setup/v48_s0011_c001_idle_setup_000084828_000086328.mp4,v48.mp4,11,1,84.828,86.328,1.500,IDLE_SETUP,84.828,90.266,GENERATED
train,v48_s0011_c002_idle_setup_000085828_000087328.mp4,train/idle_setup/v48_s0011_c002_idle_setup_000085828_000087328.mp4,v48.mp4,11,2,85.828,87.328,1.500,IDLE_SETUP,84.828,90.266,GENERATED
train,v48_s0011_c003_idle_setup_000086828_000088328.mp4,train/idle_setup/v48_s0011_c003_idle_setup_000086828_000088328.mp4,v48.mp4,11,3,86.828,88.328,1.500,IDLE_SETUP,84.828,90.266,GENERATED
train,v48_s0011_c004_idle_setup_000087828_000089328.mp4,train/idle_setup/v48_s0011_c004_idle_setup_000087828_000089328.mp4,v48.mp4,11,4,87.828,89.328,1.500,IDLE_SETUP,84.828,90.266,GENERATED
train,v48_s0012_c001_sewing_000090266_000091766.mp4,train/sewing/v48_s0012_c001_sewing_000090266_000091766.mp4,v48.mp4,12,1,90.266,91.766,1.500,SEWING,90.266,103.309,GENERATED
train,v48_s0012_c002_sewing_000092766_000094266.mp4,train/sewing/v48_s0012_c002_sewing_000092766_000094266.mp4,v48.mp4,12,2,92.766,94.266,1.500,SEWING,90.266,103.309,GENERATED
train,v48_s0012_c003_sewing_000095266_000096766.mp4,train/sewing/v48_s0012_c003_sewing_000095266_000096766.mp4,v48.mp4,12,3,95.266,96.766,1.500,SEWING,90.266,103.309,GENERATED
train,v48_s0012_c004_sewing_000097766_000099266.mp4,train/sewing/v48_s0012_c004_sewing_000097766_000099266.mp4,v48.mp4,12,4,97.766,99.266,1.500,SEWING,90.266,103.309,GENERATED
train,v48_s0012_c005_sewing_000100266_000101766.mp4,train/sewing/v48_s0012_c005_sewing_000100266_000101766.mp4,v48.mp4,12,5,100.266,101.766,1.500,SEWING,90.266,103.309,GENERATED
train,v48_s0013_c001_idle_setup_000103309_000104809.mp4,train/idle_setup/v48_s0013_c001_idle_setup_000103309_000104809.mp4,v48.mp4,13,1,103.309,104.809,1.500,IDLE_SETUP,103.309,108.145,GENERATED
train,v48_s0013_c002_idle_setup_000104309_000105809.mp4,train/idle_setup/v48_s0013_c002_idle_setup_000104309_000105809.mp4,v48.mp4,13,2,104.309,105.809,1.500,IDLE_SETUP,103.309,108.145,GENERATED
train,v48_s0013_c003_idle_setup_000105309_000106809.mp4,train/idle_setup/v48_s0013_c003_idle_setup_000105309_000106809.mp4,v48.mp4,13,3,105.309,106.809,1.500,IDLE_SETUP,103.309,108.145,GENERATED
train,v48_s0013_c004_idle_setup_000106309_000107809.mp4,train/idle_setup/v48_s0013_c004_idle_setup_000106309_000107809.mp4,v48.mp4,13,4,106.309,107.809,1.500,IDLE_SETUP,103.309,108.145,GENERATED
train,v48_s0014_c001_sewing_000108145_000109645.mp4,train/sewing/v48_s0014_c001_sewing_000108145_000109645.mp4,v48.mp4,14,1,108.145,109.645,1.500,SEWING,108.145,117.252,GENERATED
train,v48_s0014_c002_sewing_000110645_000112145.mp4,train/sewing/v48_s0014_c002_sewing_000110645_000112145.mp4,v48.mp4,14,2,110.645,112.145,1.500,SEWING,108.145,117.252,GENERATED
train,v48_s0014_c003_sewing_000113145_000114645.mp4,train/sewing/v48_s0014_c003_sewing_000113145_000114645.mp4,v48.mp4,14,3,113.145,114.645,1.500,SEWING,108.145,117.252,GENERATED
train,v48_s0014_c004_sewing_000115645_000117145.mp4,train/sewing/v48_s0014_c004_sewing_000115645_000117145.mp4,v48.mp4,14,4,115.645,117.145,1.500,SEWING,108.145,117.252,GENERATED
train,v50_s0001_c001_idle_setup_000042000_000043500.mp4,train/idle_setup/v50_s0001_c001_idle_setup_000042000_000043500.mp4,v50.mp4,1,1,42.000,43.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c002_idle_setup_000043000_000044500.mp4,train/idle_setup/v50_s0001_c002_idle_setup_000043000_000044500.mp4,v50.mp4,1,2,43.000,44.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c003_idle_setup_000044000_000045500.mp4,train/idle_setup/v50_s0001_c003_idle_setup_000044000_000045500.mp4,v50.mp4,1,3,44.000,45.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c004_idle_setup_000045000_000046500.mp4,train/idle_setup/v50_s0001_c004_idle_setup_000045000_000046500.mp4,v50.mp4,1,4,45.000,46.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c005_idle_setup_000046000_000047500.mp4,train/idle_setup/v50_s0001_c005_idle_setup_000046000_000047500.mp4,v50.mp4,1,5,46.000,47.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c006_idle_setup_000047000_000048500.mp4,train/idle_setup/v50_s0001_c006_idle_setup_000047000_000048500.mp4,v50.mp4,1,6,47.000,48.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c007_idle_setup_000048000_000049500.mp4,train/idle_setup/v50_s0001_c007_idle_setup_000048000_000049500.mp4,v50.mp4,1,7,48.000,49.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c008_idle_setup_000049000_000050500.mp4,train/idle_setup/v50_s0001_c008_idle_setup_000049000_000050500.mp4,v50.mp4,1,8,49.000,50.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c009_idle_setup_000050000_000051500.mp4,train/idle_setup/v50_s0001_c009_idle_setup_000050000_000051500.mp4,v50.mp4,1,9,50.000,51.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c010_idle_setup_000051000_000052500.mp4,train/idle_setup/v50_s0001_c010_idle_setup_000051000_000052500.mp4,v50.mp4,1,10,51.000,52.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c011_idle_setup_000052000_000053500.mp4,train/idle_setup/v50_s0001_c011_idle_setup_000052000_000053500.mp4,v50.mp4,1,11,52.000,53.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0001_c012_idle_setup_000053000_000054500.mp4,train/idle_setup/v50_s0001_c012_idle_setup_000053000_000054500.mp4,v50.mp4,1,12,53.000,54.500,1.500,IDLE_SETUP,42.000,55.000,GENERATED
train,v50_s0002_c001_sewing_000055000_000056500.mp4,train/sewing/v50_s0002_c001_sewing_000055000_000056500.mp4,v50.mp4,2,1,55.000,56.500,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c002_sewing_000057500_000059000.mp4,train/sewing/v50_s0002_c002_sewing_000057500_000059000.mp4,v50.mp4,2,2,57.500,59.000,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c003_sewing_000060000_000061500.mp4,train/sewing/v50_s0002_c003_sewing_000060000_000061500.mp4,v50.mp4,2,3,60.000,61.500,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c004_sewing_000062500_000064000.mp4,train/sewing/v50_s0002_c004_sewing_000062500_000064000.mp4,v50.mp4,2,4,62.500,64.000,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c005_sewing_000065000_000066500.mp4,train/sewing/v50_s0002_c005_sewing_000065000_000066500.mp4,v50.mp4,2,5,65.000,66.500,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c006_sewing_000067500_000069000.mp4,train/sewing/v50_s0002_c006_sewing_000067500_000069000.mp4,v50.mp4,2,6,67.500,69.000,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c007_sewing_000070000_000071500.mp4,train/sewing/v50_s0002_c007_sewing_000070000_000071500.mp4,v50.mp4,2,7,70.000,71.500,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c008_sewing_000072500_000074000.mp4,train/sewing/v50_s0002_c008_sewing_000072500_000074000.mp4,v50.mp4,2,8,72.500,74.000,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c009_sewing_000075000_000076500.mp4,train/sewing/v50_s0002_c009_sewing_000075000_000076500.mp4,v50.mp4,2,9,75.000,76.500,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0002_c010_sewing_000077500_000079000.mp4,train/sewing/v50_s0002_c010_sewing_000077500_000079000.mp4,v50.mp4,2,10,77.500,79.000,1.500,SEWING,55.000,80.000,GENERATED
train,v50_s0003_c001_idle_setup_000080000_000081500.mp4,train/idle_setup/v50_s0003_c001_idle_setup_000080000_000081500.mp4,v50.mp4,3,1,80.000,81.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0003_c002_idle_setup_000081000_000082500.mp4,train/idle_setup/v50_s0003_c002_idle_setup_000081000_000082500.mp4,v50.mp4,3,2,81.000,82.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0003_c003_idle_setup_000082000_000083500.mp4,train/idle_setup/v50_s0003_c003_idle_setup_000082000_000083500.mp4,v50.mp4,3,3,82.000,83.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0003_c004_idle_setup_000083000_000084500.mp4,train/idle_setup/v50_s0003_c004_idle_setup_000083000_000084500.mp4,v50.mp4,3,4,83.000,84.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0003_c005_idle_setup_000084000_000085500.mp4,train/idle_setup/v50_s0003_c005_idle_setup_000084000_000085500.mp4,v50.mp4,3,5,84.000,85.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0003_c006_idle_setup_000085000_000086500.mp4,train/idle_setup/v50_s0003_c006_idle_setup_000085000_000086500.mp4,v50.mp4,3,6,85.000,86.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0003_c007_idle_setup_000086000_000087500.mp4,train/idle_setup/v50_s0003_c007_idle_setup_000086000_000087500.mp4,v50.mp4,3,7,86.000,87.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0003_c008_idle_setup_000087000_000088500.mp4,train/idle_setup/v50_s0003_c008_idle_setup_000087000_000088500.mp4,v50.mp4,3,8,87.000,88.500,1.500,IDLE_SETUP,80.000,89.000,GENERATED
train,v50_s0004_c001_sewing_000089000_000090500.mp4,train/sewing/v50_s0004_c001_sewing_000089000_000090500.mp4,v50.mp4,4,1,89.000,90.500,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c002_sewing_000091500_000093000.mp4,train/sewing/v50_s0004_c002_sewing_000091500_000093000.mp4,v50.mp4,4,2,91.500,93.000,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c003_sewing_000094000_000095500.mp4,train/sewing/v50_s0004_c003_sewing_000094000_000095500.mp4,v50.mp4,4,3,94.000,95.500,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c004_sewing_000096500_000098000.mp4,train/sewing/v50_s0004_c004_sewing_000096500_000098000.mp4,v50.mp4,4,4,96.500,98.000,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c005_sewing_000099000_000100500.mp4,train/sewing/v50_s0004_c005_sewing_000099000_000100500.mp4,v50.mp4,4,5,99.000,100.500,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c006_sewing_000101500_000103000.mp4,train/sewing/v50_s0004_c006_sewing_000101500_000103000.mp4,v50.mp4,4,6,101.500,103.000,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c007_sewing_000104000_000105500.mp4,train/sewing/v50_s0004_c007_sewing_000104000_000105500.mp4,v50.mp4,4,7,104.000,105.500,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c008_sewing_000106500_000108000.mp4,train/sewing/v50_s0004_c008_sewing_000106500_000108000.mp4,v50.mp4,4,8,106.500,108.000,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0004_c009_sewing_000109000_000110500.mp4,train/sewing/v50_s0004_c009_sewing_000109000_000110500.mp4,v50.mp4,4,9,109.000,110.500,1.500,SEWING,89.000,111.000,GENERATED
train,v50_s0005_c001_idle_setup_000111000_000112500.mp4,train/idle_setup/v50_s0005_c001_idle_setup_000111000_000112500.mp4,v50.mp4,5,1,111.000,112.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c002_idle_setup_000112000_000113500.mp4,train/idle_setup/v50_s0005_c002_idle_setup_000112000_000113500.mp4,v50.mp4,5,2,112.000,113.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c003_idle_setup_000113000_000114500.mp4,train/idle_setup/v50_s0005_c003_idle_setup_000113000_000114500.mp4,v50.mp4,5,3,113.000,114.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c004_idle_setup_000114000_000115500.mp4,train/idle_setup/v50_s0005_c004_idle_setup_000114000_000115500.mp4,v50.mp4,5,4,114.000,115.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c005_idle_setup_000115000_000116500.mp4,train/idle_setup/v50_s0005_c005_idle_setup_000115000_000116500.mp4,v50.mp4,5,5,115.000,116.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c006_idle_setup_000116000_000117500.mp4,train/idle_setup/v50_s0005_c006_idle_setup_000116000_000117500.mp4,v50.mp4,5,6,116.000,117.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c007_idle_setup_000117000_000118500.mp4,train/idle_setup/v50_s0005_c007_idle_setup_000117000_000118500.mp4,v50.mp4,5,7,117.000,118.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c008_idle_setup_000118000_000119500.mp4,train/idle_setup/v50_s0005_c008_idle_setup_000118000_000119500.mp4,v50.mp4,5,8,118.000,119.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
train,v50_s0005_c009_idle_setup_000119000_000120500.mp4,train/idle_setup/v50_s0005_c009_idle_setup_000119000_000120500.mp4,v50.mp4,5,9,119.000,120.500,1.500,IDLE_SETUP,111.000,124.000,GENERATED
